image,mask,class,image_shape,mask_shape,shape_match,pair_status,note
Oil/01098.tif,Mask_oil/01098.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01099.tif,Mask_oil/01099.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01100.tif,Mask_oil/01100.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01101.tif,Mask_oil/01101.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01102.tif,Mask_oil/01102.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01103.tif,Mask_oil/01103.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01104.tif,Mask_oil/01104.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01107.tif,Mask_oil/01107.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01108.tif,Mask_oil/01108.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01109.tif,Mask_oil/01109.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01111.tif,Mask_oil/01111.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01113.tif,Mask_oil/01113.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01114.tif,Mask_oil/01114.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01115.tif,Mask_oil/01115.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01116.tif,Mask_oil/01116.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01117.tif,Mask_oil/01117.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01118.tif,Mask_oil/01118.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01119.tif,Mask_oil/01119.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01120.tif,Mask_oil/01120.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01121.tif,Mask_oil/01121.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01122.tif,Mask_oil/01122.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01123.tif,Mask_oil/01123.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01124.tif,Mask_oil/01124.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01125.tif,Mask_oil/01125.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01126.tif,Mask_oil/01126.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01129.tif,Mask_oil/01129.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01130.tif,Mask_oil/01130.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01134.tif,Mask_oil/01134.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01135.tif,Mask_oil/01135.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01137.tif,Mask_oil/01137.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01138.tif,Mask_oil/01138.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01139.tif,Mask_oil/01139.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01140.tif,Mask_oil/01140.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01141.tif,Mask_oil/01141.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01142.tif,Mask_oil/01142.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01143.tif,Mask_oil/01143.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01144.tif,Mask_oil/01144.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01145.tif,Mask_oil/01145.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01146.tif,Mask_oil/01146.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01147.tif,Mask_oil/01147.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01149.tif,Mask_oil/01149.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01150.tif,Mask_oil/01150.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01151.tif,Mask_oil/01151.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01152.tif,Mask_oil/01152.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01153.tif,Mask_oil/01153.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01154.tif,Mask_oil/01154.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01155.tif,Mask_oil/01155.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01156.tif,Mask_oil/01156.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01157.tif,Mask_oil/01157.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01158.tif,Mask_oil/01158.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01159.tif,Mask_oil/01159.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01160.tif,Mask_oil/01160.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01162.tif,Mask_oil/01162.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01163.tif,Mask_oil/01163.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01164.tif,Mask_oil/01164.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01165.tif,Mask_oil/01165.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01166.tif,Mask_oil/01166.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01167.tif,Mask_oil/01167.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01168.tif,Mask_oil/01168.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01169.tif,Mask_oil/01169.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01170.tif,Mask_oil/01170.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01171.tif,Mask_oil/01171.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01172.tif,Mask_oil/01172.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01173.tif,Mask_oil/01173.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01174.tif,Mask_oil/01174.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01175.tif,Mask_oil/01175.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01176.tif,Mask_oil/01176.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01177.tif,Mask_oil/01177.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01178.tif,Mask_oil/01178.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01179.tif,Mask_oil/01179.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01180.tif,Mask_oil/01180.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01181.tif,Mask_oil/01181.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01182.tif,Mask_oil/01182.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01183.tif,Mask_oil/01183.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01184.tif,Mask_oil/01184.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01185.tif,Mask_oil/01185.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01188.tif,Mask_oil/01188.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01189.tif,Mask_oil/01189.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01190.tif,Mask_oil/01190.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01191.tif,Mask_oil/01191.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01192.tif,Mask_oil/01192.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01193.tif,Mask_oil/01193.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01194.tif,Mask_oil/01194.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01195.tif,Mask_oil/01195.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01196.tif,Mask_oil/01196.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01197.tif,Mask_oil/01197.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01199.tif,Mask_oil/01199.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01200.tif,Mask_oil/01200.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01201.tif,Mask_oil/01201.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01202.tif,Mask_oil/01202.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01203.tif,Mask_oil/01203.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01204.tif,Mask_oil/01204.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01205.tif,Mask_oil/01205.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01207.tif,Mask_oil/01207.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01208.tif,Mask_oil/01208.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01209.tif,Mask_oil/01209.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01210.tif,Mask_oil/01210.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01211.tif,Mask_oil/01211.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01212.tif,Mask_oil/01212.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01213.tif,Mask_oil/01213.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01214.tif,Mask_oil/01214.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01215.tif,Mask_oil/01215.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01216.tif,Mask_oil/01216.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01217.tif,Mask_oil/01217.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01218.tif,Mask_oil/01218.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01219.tif,Mask_oil/01219.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01220.tif,Mask_oil/01220.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01221.tif,Mask_oil/01221.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01222.tif,Mask_oil/01222.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01223.tif,Mask_oil/01223.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01224.tif,Mask_oil/01224.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01225.tif,Mask_oil/01225.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01226.tif,Mask_oil/01226.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01227.tif,Mask_oil/01227.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01228.tif,Mask_oil/01228.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01229.tif,Mask_oil/01229.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01230.tif,Mask_oil/01230.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01231.tif,Mask_oil/01231.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01232.tif,Mask_oil/01232.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01233.tif,Mask_oil/01233.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01234.tif,Mask_oil/01234.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01235.tif,Mask_oil/01235.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01236.tif,Mask_oil/01236.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01237.tif,Mask_oil/01237.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01238.tif,Mask_oil/01238.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01239.tif,Mask_oil/01239.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01240.tif,Mask_oil/01240.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01242.tif,Mask_oil/01242.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01243.tif,Mask_oil/01243.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01244.tif,Mask_oil/01244.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01245.tif,Mask_oil/01245.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01246.tif,Mask_oil/01246.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01247.tif,Mask_oil/01247.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01248.tif,Mask_oil/01248.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01249.tif,Mask_oil/01249.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01251.tif,Mask_oil/01251.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01252.tif,Mask_oil/01252.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01253.tif,Mask_oil/01253.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01254.tif,Mask_oil/01254.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01255.tif,Mask_oil/01255.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01256.tif,Mask_oil/01256.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01257.tif,Mask_oil/01257.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01258.tif,Mask_oil/01258.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01259.tif,Mask_oil/01259.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01260.tif,Mask_oil/01260.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01261.tif,Mask_oil/01261.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01262.tif,Mask_oil/01262.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01263.tif,Mask_oil/01263.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01264.tif,Mask_oil/01264.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01265.tif,Mask_oil/01265.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01266.tif,Mask_oil/01266.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01267.tif,Mask_oil/01267.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01268.tif,Mask_oil/01268.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01269.tif,Mask_oil/01269.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01270.tif,Mask_oil/01270.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01271.tif,Mask_oil/01271.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01272.tif,Mask_oil/01272.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01273.tif,Mask_oil/01273.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01274.tif,Mask_oil/01274.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01275.tif,Mask_oil/01275.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01276.tif,Mask_oil/01276.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01277.tif,Mask_oil/01277.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01278.tif,Mask_oil/01278.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01279.tif,Mask_oil/01279.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01280.tif,Mask_oil/01280.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01281.tif,Mask_oil/01281.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01282.tif,Mask_oil/01282.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01283.tif,Mask_oil/01283.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01284.tif,Mask_oil/01284.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01285.tif,Mask_oil/01285.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01286.tif,Mask_oil/01286.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01287.tif,Mask_oil/01287.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01288.tif,Mask_oil/01288.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01289.tif,Mask_oil/01289.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01290.tif,Mask_oil/01290.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01295.tif,Mask_oil/01295.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01296.tif,Mask_oil/01296.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01297.tif,Mask_oil/01297.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01298.tif,Mask_oil/01298.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01299.tif,Mask_oil/01299.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01300.tif,Mask_oil/01300.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01301.tif,Mask_oil/01301.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01302.tif,Mask_oil/01302.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01303.tif,Mask_oil/01303.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01305.tif,Mask_oil/01305.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01306.tif,Mask_oil/01306.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01307.tif,Mask_oil/01307.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01308.tif,Mask_oil/01308.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01309.tif,Mask_oil/01309.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01310.tif,Mask_oil/01310.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01311.tif,Mask_oil/01311.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01312.tif,Mask_oil/01312.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01313.tif,Mask_oil/01313.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01314.tif,Mask_oil/01314.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01315.tif,Mask_oil/01315.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01316.tif,Mask_oil/01316.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01319.tif,Mask_oil/01319.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01320.tif,Mask_oil/01320.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01321.tif,Mask_oil/01321.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01322.tif,Mask_oil/01322.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01323.tif,Mask_oil/01323.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01324.tif,Mask_oil/01324.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01325.tif,Mask_oil/01325.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01326.tif,Mask_oil/01326.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01328.tif,Mask_oil/01328.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01329.tif,Mask_oil/01329.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01330.tif,Mask_oil/01330.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01331.tif,Mask_oil/01331.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01332.tif,Mask_oil/01332.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01333.tif,Mask_oil/01333.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01334.tif,Mask_oil/01334.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01335.tif,Mask_oil/01335.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01336.tif,Mask_oil/01336.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01337.tif,Mask_oil/01337.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01338.tif,Mask_oil/01338.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/01339.tif,Mask_oil/01339.tif,Oil,2048x2048,2048x2048,PASS,PASS,
,,Oil,,,,,"nested Mask/Oil: 150 files (*_segmentation.tif), not filename-matched to flat image IDs (separate subset); examples: ['00000_segmentation.tif', '00001_segmentation.tif', '00002_segmentation.tif']"
No_oil/00000.tif,Mask_no_oil/00000.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00001.tif,Mask_no_oil/00001.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00002.tif,Mask_no_oil/00002.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00003.tif,Mask_no_oil/00003.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00004.tif,Mask_no_oil/00004.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00005.tif,Mask_no_oil/00005.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00006.tif,Mask_no_oil/00006.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00007.tif,Mask_no_oil/00007.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00008.tif,Mask_no_oil/00008.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00009.tif,Mask_no_oil/00009.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00010.tif,Mask_no_oil/00010.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00011.tif,Mask_no_oil/00011.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00012.tif,Mask_no_oil/00012.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00013.tif,Mask_no_oil/00013.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00014.tif,Mask_no_oil/00014.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00015.tif,Mask_no_oil/00015.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00016.tif,Mask_no_oil/00016.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00017.tif,Mask_no_oil/00017.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00018.tif,Mask_no_oil/00018.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00019.tif,Mask_no_oil/00019.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00020.tif,Mask_no_oil/00020.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00021.tif,Mask_no_oil/00021.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00022.tif,Mask_no_oil/00022.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00023.tif,Mask_no_oil/00023.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00024.tif,Mask_no_oil/00024.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00025.tif,Mask_no_oil/00025.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00026.tif,Mask_no_oil/00026.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00027.tif,Mask_no_oil/00027.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00028.tif,Mask_no_oil/00028.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00029.tif,Mask_no_oil/00029.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00030.tif,Mask_no_oil/00030.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00031.tif,Mask_no_oil/00031.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00032.tif,Mask_no_oil/00032.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00033.tif,Mask_no_oil/00033.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00034.tif,Mask_no_oil/00034.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00035.tif,Mask_no_oil/00035.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00036.tif,Mask_no_oil/00036.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00037.tif,Mask_no_oil/00037.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00038.tif,Mask_no_oil/00038.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00039.tif,Mask_no_oil/00039.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00040.tif,Mask_no_oil/00040.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00041.tif,Mask_no_oil/00041.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00042.tif,Mask_no_oil/00042.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00043.tif,Mask_no_oil/00043.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00044.tif,Mask_no_oil/00044.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00045.tif,Mask_no_oil/00045.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00046.tif,Mask_no_oil/00046.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00047.tif,Mask_no_oil/00047.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00048.tif,Mask_no_oil/00048.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00049.tif,Mask_no_oil/00049.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00050.tif,Mask_no_oil/00050.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00051.tif,Mask_no_oil/00051.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00052.tif,Mask_no_oil/00052.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00053.tif,Mask_no_oil/00053.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00054.tif,Mask_no_oil/00054.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00055.tif,Mask_no_oil/00055.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00056.tif,Mask_no_oil/00056.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00057.tif,Mask_no_oil/00057.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00058.tif,Mask_no_oil/00058.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00059.tif,Mask_no_oil/00059.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00060.tif,Mask_no_oil/00060.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00061.tif,Mask_no_oil/00061.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00062.tif,Mask_no_oil/00062.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00063.tif,Mask_no_oil/00063.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00064.tif,Mask_no_oil/00064.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00065.tif,Mask_no_oil/00065.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
No_oil/00066.tif,Mask_no_oil/00066.tif,No_oil,2048x2048,2048x2048,PASS,PASS,
