tile_id,split,class,image_id,image_path,mask_path,x,y,tile_width,tile_height,original_width,original_height
train_Lookalike_00149_x1536_y0000,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,1536,0,512,512,2048,2048
train_Lookalike_00149_x0000_y0512,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,0,512,512,512,2048,2048
train_Lookalike_00149_x0512_y0512,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,512,512,512,512,2048,2048
train_Lookalike_00149_x1024_y0512,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,1024,512,512,512,2048,2048
train_Lookalike_00149_x1536_y0512,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,1536,512,512,512,2048,2048
train_Lookalike_00149_x0000_y1024,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,0,1024,512,512,2048,2048
train_Lookalike_00149_x0512_y1024,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,512,1024,512,512,2048,2048
train_Lookalike_00149_x1024_y1024,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,1024,1024,512,512,2048,2048
train_Lookalike_00149_x1536_y1024,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,1536,1024,512,512,2048,2048
train_Lookalike_00149_x0000_y1536,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,0,1536,512,512,2048,2048
train_Lookalike_00149_x0512_y1536,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,512,1536,512,512,2048,2048
train_Lookalike_00149_x1024_y1536,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,1024,1536,512,512,2048,2048
train_Lookalike_00149_x1536_y1536,train,Lookalike,Lookalike/00149.tif,train/images/Lookalike/00149.tif,train/masks/Lookalike/00149.tif,1536,1536,512,512,2048,2048
train_Lookalike_00150_x0000_y0000,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,0,0,512,512,2048,2048
train_Lookalike_00150_x0512_y0000,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,512,0,512,512,2048,2048
train_Lookalike_00150_x1024_y0000,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,1024,0,512,512,2048,2048
train_Lookalike_00150_x1536_y0000,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,1536,0,512,512,2048,2048
train_Lookalike_00150_x0000_y0512,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,0,512,512,512,2048,2048
train_Lookalike_00150_x0512_y0512,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,512,512,512,512,2048,2048
train_Lookalike_00150_x1024_y0512,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,1024,512,512,512,2048,2048
train_Lookalike_00150_x1536_y0512,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,1536,512,512,512,2048,2048
train_Lookalike_00150_x0000_y1024,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,0,1024,512,512,2048,2048
train_Lookalike_00150_x0512_y1024,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,512,1024,512,512,2048,2048
train_Lookalike_00150_x1024_y1024,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,1024,1024,512,512,2048,2048
train_Lookalike_00150_x1536_y1024,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,1536,1024,512,512,2048,2048
train_Lookalike_00150_x0000_y1536,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,0,1536,512,512,2048,2048
train_Lookalike_00150_x0512_y1536,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,512,1536,512,512,2048,2048
train_Lookalike_00150_x1024_y1536,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,1024,1536,512,512,2048,2048
train_Lookalike_00150_x1536_y1536,train,Lookalike,Lookalike/00150.tif,train/images/Lookalike/00150.tif,train/masks/Lookalike/00150.tif,1536,1536,512,512,2048,2048
train_Lookalike_00151_x0000_y0000,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,0,0,512,512,2048,2048
train_Lookalike_00151_x0512_y0000,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,512,0,512,512,2048,2048
train_Lookalike_00151_x1024_y0000,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,1024,0,512,512,2048,2048
train_Lookalike_00151_x1536_y0000,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,1536,0,512,512,2048,2048
train_Lookalike_00151_x0000_y0512,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,0,512,512,512,2048,2048
train_Lookalike_00151_x0512_y0512,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,512,512,512,512,2048,2048
train_Lookalike_00151_x1024_y0512,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,1024,512,512,512,2048,2048
train_Lookalike_00151_x1536_y0512,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,1536,512,512,512,2048,2048
train_Lookalike_00151_x0000_y1024,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,0,1024,512,512,2048,2048
train_Lookalike_00151_x0512_y1024,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,512,1024,512,512,2048,2048
train_Lookalike_00151_x1024_y1024,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,1024,1024,512,512,2048,2048
train_Lookalike_00151_x1536_y1024,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,1536,1024,512,512,2048,2048
train_Lookalike_00151_x0000_y1536,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,0,1536,512,512,2048,2048
train_Lookalike_00151_x0512_y1536,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,512,1536,512,512,2048,2048
train_Lookalike_00151_x1024_y1536,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,1024,1536,512,512,2048,2048
train_Lookalike_00151_x1536_y1536,train,Lookalike,Lookalike/00151.tif,train/images/Lookalike/00151.tif,train/masks/Lookalike/00151.tif,1536,1536,512,512,2048,2048
train_Lookalike_00152_x0000_y0000,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,0,0,512,512,2048,2048
train_Lookalike_00152_x0512_y0000,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,512,0,512,512,2048,2048
train_Lookalike_00152_x1024_y0000,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,1024,0,512,512,2048,2048
train_Lookalike_00152_x1536_y0000,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,1536,0,512,512,2048,2048
train_Lookalike_00152_x0000_y0512,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,0,512,512,512,2048,2048
train_Lookalike_00152_x0512_y0512,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,512,512,512,512,2048,2048
train_Lookalike_00152_x1024_y0512,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,1024,512,512,512,2048,2048
train_Lookalike_00152_x1536_y0512,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,1536,512,512,512,2048,2048
train_Lookalike_00152_x0000_y1024,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,0,1024,512,512,2048,2048
train_Lookalike_00152_x0512_y1024,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,512,1024,512,512,2048,2048
train_Lookalike_00152_x1024_y1024,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,1024,1024,512,512,2048,2048
train_Lookalike_00152_x1536_y1024,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,1536,1024,512,512,2048,2048
train_Lookalike_00152_x0000_y1536,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,0,1536,512,512,2048,2048
train_Lookalike_00152_x0512_y1536,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,512,1536,512,512,2048,2048
train_Lookalike_00152_x1024_y1536,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,1024,1536,512,512,2048,2048
train_Lookalike_00152_x1536_y1536,train,Lookalike,Lookalike/00152.tif,train/images/Lookalike/00152.tif,train/masks/Lookalike/00152.tif,1536,1536,512,512,2048,2048
train_Lookalike_00154_x0000_y0000,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,0,0,512,512,2048,2048
train_Lookalike_00154_x0512_y0000,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,512,0,512,512,2048,2048
train_Lookalike_00154_x1024_y0000,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,1024,0,512,512,2048,2048
train_Lookalike_00154_x1536_y0000,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,1536,0,512,512,2048,2048
train_Lookalike_00154_x0000_y0512,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,0,512,512,512,2048,2048
train_Lookalike_00154_x0512_y0512,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,512,512,512,512,2048,2048
train_Lookalike_00154_x1024_y0512,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,1024,512,512,512,2048,2048
train_Lookalike_00154_x1536_y0512,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,1536,512,512,512,2048,2048
train_Lookalike_00154_x0000_y1024,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,0,1024,512,512,2048,2048
train_Lookalike_00154_x0512_y1024,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,512,1024,512,512,2048,2048
train_Lookalike_00154_x1024_y1024,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,1024,1024,512,512,2048,2048
train_Lookalike_00154_x1536_y1024,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,1536,1024,512,512,2048,2048
train_Lookalike_00154_x0000_y1536,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,0,1536,512,512,2048,2048
train_Lookalike_00154_x0512_y1536,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,512,1536,512,512,2048,2048
train_Lookalike_00154_x1024_y1536,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,1024,1536,512,512,2048,2048
train_Lookalike_00154_x1536_y1536,train,Lookalike,Lookalike/00154.tif,train/images/Lookalike/00154.tif,train/masks/Lookalike/00154.tif,1536,1536,512,512,2048,2048
train_Lookalike_00155_x0000_y0000,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,0,0,512,512,2048,2048
train_Lookalike_00155_x0512_y0000,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,512,0,512,512,2048,2048
train_Lookalike_00155_x1024_y0000,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,1024,0,512,512,2048,2048
train_Lookalike_00155_x1536_y0000,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,1536,0,512,512,2048,2048
train_Lookalike_00155_x0000_y0512,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,0,512,512,512,2048,2048
train_Lookalike_00155_x0512_y0512,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,512,512,512,512,2048,2048
train_Lookalike_00155_x1024_y0512,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,1024,512,512,512,2048,2048
train_Lookalike_00155_x1536_y0512,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,1536,512,512,512,2048,2048
train_Lookalike_00155_x0000_y1024,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,0,1024,512,512,2048,2048
train_Lookalike_00155_x0512_y1024,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,512,1024,512,512,2048,2048
train_Lookalike_00155_x1024_y1024,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,1024,1024,512,512,2048,2048
train_Lookalike_00155_x1536_y1024,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,1536,1024,512,512,2048,2048
train_Lookalike_00155_x0000_y1536,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,0,1536,512,512,2048,2048
train_Lookalike_00155_x0512_y1536,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,512,1536,512,512,2048,2048
train_Lookalike_00155_x1024_y1536,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,1024,1536,512,512,2048,2048
train_Lookalike_00155_x1536_y1536,train,Lookalike,Lookalike/00155.tif,train/images/Lookalike/00155.tif,train/masks/Lookalike/00155.tif,1536,1536,512,512,2048,2048
train_Lookalike_00156_x0000_y0000,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,0,0,512,512,2048,2048
train_Lookalike_00156_x0512_y0000,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,512,0,512,512,2048,2048
train_Lookalike_00156_x1024_y0000,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,1024,0,512,512,2048,2048
train_Lookalike_00156_x1536_y0000,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,1536,0,512,512,2048,2048
train_Lookalike_00156_x0000_y0512,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,0,512,512,512,2048,2048
train_Lookalike_00156_x0512_y0512,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,512,512,512,512,2048,2048
train_Lookalike_00156_x1024_y0512,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,1024,512,512,512,2048,2048
train_Lookalike_00156_x1536_y0512,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,1536,512,512,512,2048,2048
train_Lookalike_00156_x0000_y1024,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,0,1024,512,512,2048,2048
train_Lookalike_00156_x0512_y1024,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,512,1024,512,512,2048,2048
train_Lookalike_00156_x1024_y1024,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,1024,1024,512,512,2048,2048
train_Lookalike_00156_x1536_y1024,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,1536,1024,512,512,2048,2048
train_Lookalike_00156_x0000_y1536,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,0,1536,512,512,2048,2048
train_Lookalike_00156_x0512_y1536,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,512,1536,512,512,2048,2048
train_Lookalike_00156_x1024_y1536,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,1024,1536,512,512,2048,2048
train_Lookalike_00156_x1536_y1536,train,Lookalike,Lookalike/00156.tif,train/images/Lookalike/00156.tif,train/masks/Lookalike/00156.tif,1536,1536,512,512,2048,2048
train_Lookalike_00157_x0000_y0000,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,0,0,512,512,2048,2048
train_Lookalike_00157_x0512_y0000,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,512,0,512,512,2048,2048
train_Lookalike_00157_x1024_y0000,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,1024,0,512,512,2048,2048
train_Lookalike_00157_x1536_y0000,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,1536,0,512,512,2048,2048
train_Lookalike_00157_x0000_y0512,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,0,512,512,512,2048,2048
train_Lookalike_00157_x0512_y0512,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,512,512,512,512,2048,2048
train_Lookalike_00157_x1024_y0512,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,1024,512,512,512,2048,2048
train_Lookalike_00157_x1536_y0512,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,1536,512,512,512,2048,2048
train_Lookalike_00157_x0000_y1024,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,0,1024,512,512,2048,2048
train_Lookalike_00157_x0512_y1024,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,512,1024,512,512,2048,2048
train_Lookalike_00157_x1024_y1024,train,Lookalike,Lookalike/00157.tif,train/images/Lookalike/00157.tif,train/masks/Lookalike/00157.tif,1024,1024,512,512,2048,2048
